id,time,event,option1
2717,30.5808,Microsoft,Software Eng
2719,24.0000,Oracle,CoOp Quality Assurance Analyst
2719,25.0027,Amazon,Software Dev Eng Intern
2719,26.3370,Amazon,Software Dev Eng
2719,27.5068,Uber,Software Eng Full Stack
2719,28.2548,Google,Software Eng
2720,22.0000,Yahoo,Eng Manage
2720,28.6740,LinkedIn,Director Eng Mobile
2720,32.0055,Uber,Sr Director Eng
2728,22.0000,Amazon,Software Dev Manage
2728,24.5836,Microsoft,Principal Dev Manage Eng Fundamentals API
2728,29.1753,Google,Eng Manage
2728,30.7589,Amazon,Sr Dev Manage
2730,22.0000,Amazon,Sr Software Dev Manage Transportation
2730,26.3397,Amazon,Sr Software Dev Manage New Tech Security
2730,28.9233,Yahoo,Sr Manage
2731,22.0000,Georgia Institute Tech,Graduate Research Assistant
2731,23.5041,Oracle,Member Tech Staff
2733,30.0000,Amazon,Software Dev Eng
2733,33.2521,Google,Software Eng
2735,29.0000,Microsoft,Software Eng
2735,33.0027,Microsoft,Sr Software Dev Eng
2735,36.7562,Microsoft,Principal Eng Manage
2735,41.1781,Uber,Software Eng
2735,41.7616,Uber,Software Eng Machine Learning Platform
2737,31.0000,VMware,Staff Software Eng
2737,38.0822,Facebook,Tech Lead Software Eng
2739,24.0000,National Taiwan University,Teaching Assistant
2739,25.8329,Academia Sinica,Research Assistant
2739,26.9178,Georgia Institute Tech,Teaching Assistant
2739,27.6658,Georgia Institute Tech,Research Assistant
2742,25.0000,Google,Software Eng Intern
2742,25.7507,Apple,Software Eng
2743,24.0000,Infosys,Software Eng
2743,26.9205,Intel,Software Eng Intern
2744,22.0000,Trend Micro,Software Dev
2744,23.4192,Microsoft,Software Design Eng
2744,27.3397,Baidu,Sr Dev Lead
2744,30.7562,Baidu,Dev Manage
2745,22.0000,Sun MicroSystem,IT Architect System Technologist Enterprise Network System
2745,23.0849,Sun MicroSystem,Tech Lead Staff Software Eng Sun Federal
2745,27.4164,Sun MicroSystem,Software Architect Availability Product Group
2745,32.0904,Sun MicroSystem,Sr Software Architect Technologist Tech
2745,34.6740,Sun MicroSystem,Sr Software Architect Open Telecommunication Platform Group
2745,36.5918,eBay,Principal Architect
2746,29.0000,Adobe,Sr Eng Manage
2746,31.0027,Huawei,Principal Eng Director Cloud Storage
2746,33.0027,Twitter,Sr Engg Manage Core Storage
2747,25.0000,Microsoft Research,Research Intern
2747,28.0027,Google,Research Science
2748,30.0000,San Jose State University,Student Assistant
2748,31.4959,HewlettP,Software Eng
2750,26.0000,Sun MicroSystem,Staff Software Eng Software Dev Tool
2750,27.0822,Google,Sr Software Eng
2755,24.0000,LinkedIn,UI Eng
2755,25.0877,Apple,Sr Software Eng
2758,25.0000,Google,Sr Software Eng
2758,30.0027,Twitter,Sr Staff Software Eng
2760,28.0000,Baidu,Test DevIntern
2760,29.0000,Microsoft,Software Dev Eng
2761,31.0000,Yahoo,Principal Software Eng
2761,32.0877,LinkedIn,Staff Software Eng
2764,30.0000,Nokia,Sr Product Manage Windows Phone
2764,30.6712,Amazon,Sr Product Manage
2764,32.5863,Microsoft,Sr Category Manage
2764,33.3342,Amazon,Sr Product Manage
2766,29.0000,Microsoft,Program Manage Software Dev
2766,34.0027,eBay,Product Manage
2766,35.6712,LinkedIn,Sr Software Dev
2768,24.0000,Juniper Networks,Software EngV
2768,25.6685,Microsoft,Software Dev Eng
2768,26.1726,Google,Software Eng
2768,27.9205,Google,Sr Software Eng
2771,30.0000,UC Berkeley,Research Science
2771,32.5836,Facebook,Research Science
2771,33.1644,Google,Staff Research Science Eng Manage Tech Lead
2772,28.0000,Tata Consultancy Service,Software Eng
2772,31.0877,San Jose State University,Student
2773,31.0000,VMware,Intern
2773,32.0822,Microsoft,Software Dev Eng
2774,22.0000,PuResearch Devue University,Research Assistant
2774,25.8356,Google,Software Eng
2778,30.0000,Autodesk,Software Dev Manage
2778,34.5863,Microsoft,Sr Product Manage
2779,24.0000,Amazon,Sr Software Dev Eng Software Dev Eng
2779,25.7534,LinkedIn,Staff Software Eng
2780,31.0000,Microsoft,Software Dev Eng
2780,37.8329,Microsoft,Sr Dev Lead
2780,40.4247,Microsoft,Principal Dev Lead
2780,43.6712,Facebook,Software Eng
2782,25.0000,Microsoft Research Asia,Visiting Scholar Fulltime Intern
2782,30.0027,Microsoft,Steware Dev Eng
2782,32.7534,Microsoft,Principal Software Dev Eng
2782,36.9260,Microsoft,Principal Software Eng Manage
2783,28.0000,IBM,Recruiting Intern
2783,29.0027,Oracle,Recruiting Research
2783,31.5918,Oracle,Recruiting Talent Acquisition Consult
2784,22.0000,Cisco,Software Eng
2784,23.4959,Yahoo,Sr Software Eng
2786,30.0000,Autodesk,Principal Software Eng
2786,35.0027,Google,Software Eng
2789,25.0000,The Ohio State University,PHD Student
2789,30.0027,Amazon,Software Dev Eng
2789,31.5863,Amazon,Software Dev Eng
2791,22.0000,Sun MicroSystem,Intern QA Eng
2791,23.4137,IBM,Software Eng
2791,25.4164,Sun MicroSystem,Sr Software Eng
2791,26.6658,Oracle,Principal Software Eng
2794,30.0000,IBM,Software Eng Intern
2794,30.5863,SAP,Software Dev
2795,30.0000,Amazon,Software Dev Eng
2795,33.9260,Microsoft,Software Dev Eng
2795,34.6740,Google,Software Eng
2797,24.0000,Microsoft,Software Dev Eng
2797,32.0055,Microsoft,Sr Software Dev Eng
2797,33.7534,Amazon,Sr Software Dev Eng
2797,35.7562,Amazon,Sr Software Dev Eng
2803,22.0000,IBM,Tech Lead
2803,27.1699,Lenovo,Architect
2805,25.0000,Microsoft,Software Dev Eng
2805,27.5890,Microsoft,Software Dev Eng
2805,29.6740,Microsoft,Sr Software Dev Eng
2805,33.5096,Microsoft,Principal Eng Manage
2805,36.0932,Microsoft,Principal Eng Manage
2805,37.5945,Amazon,Sr Manage Software Dev Product Manage
2807,26.0000,SAP,Sr Software Eng
2807,33.4247,PayPal,Member Tech Staff
2809,25.0000,Nokia,Sr Software Eng
2809,28.5014,Tencent,iOS Dev
2811,22.0000,Microsoft,Sr Software Design Eng
2811,28.1644,Google,Sr Software Eng
2812,26.0000,Cisco,Software Eng
2812,30.5041,Huawei,Sr Eng
2813,28.0000,Microsoft,Software Dev Intern
2813,29.1699,Baidu,Software Eng
2813,32.1726,Apple,Software Eng
2815,25.0000,IBM,Intern
2815,26.0822,Alibaba,Algorithm Eng
2818,22.0000,Amazon,Software Dev Eng
2818,23.0000,Google,Software Eng
2819,25.0000,Tata Consultancy Service,Program Analsyst
2819,27.3397,Cisco,IT Eng
2820,29.0000,Microsoft,Sr Software Dev Eng Lead
2820,36.4247,Microsoft,Sr Software Eng Manage
2820,38.5096,Alibaba,Sr Staff Eng
2822,24.0000,Yahoo,Product Manage Notifications Platform
2822,26.2548,Yahoo,Sr Product Manage Search Smart TV
2822,28.0877,Amazon,Sr Product Manage Mobile Shopping Emerging Platforms
2824,24.0000,Nokia,Field Test Eng Trouble Shooter
2824,25.7534,Nokia,Field Test Specialist
2824,27.3342,Nokia,Tech Account Manage
2824,28.2493,Nokia,Field Test Specialist
2824,30.0055,Nokia,Customer End User Test Manage
2824,31.4192,Nokia,Test Manage
2824,33.0904,Nokia,Sr Manage Customer Care
2824,35.0932,Nokia,Sr Manage Customer Care
2824,36.6740,Nokia,Head Lumia China HW Quality Operation
2824,37.6767,Nokia,Director Lumia China Quality Operation
2824,39.3425,Microsoft,Director Lumia China Quality Operation
2824,39.8438,Microsoft,Director HW Tech Quality Reliability
2825,30.0000,Microsoft Research Asia,Research
2825,37.1726,Microsoft,Principle Software Dev Eng Software Dev Eng Lead
2827,30.0000,Baidu,Software Eng
2827,30.9178,Microsoft,Software Dev Eng
2827,34.9205,Microsoft Research,Research
2828,29.0000,Microsoft,Software Dev Engn Test
2828,30.1699,Amazon,Software Dev Eng
2828,32.9205,Amazon,Sr Software Dev Eng
2829,24.0000,NVIDIA,Software Eng Intern
2829,24.9178,PayPal,Software Eng
2838,28.0000,Tata Consultancy Service,System Eng
2838,32.3370,Arizona State University,Graduate Service Assistant
2839,31.0000,UC Berkeley,Graduate student Research
2839,36.4219,Google,Software Eng
2841,25.0000,NVIDIA,Sr Software Eng
2841,30.6712,Facebook,compute Science
2842,24.0000,Amazon,Software Dev Eng Intern
2842,26.1699,Oracle,Software Dev Eng Intern
2842,26.6740,Oracle,Software Dev Eng
2842,27.6740,Twitter,Software Eng
2843,29.0000,Amazon,Business Intelligence Research Science
2843,30.2521,PayPal,Lead Data Science
2843,31.4192,Twitter,Software Eng Relevance
2844,31.0000,Google,Software Eng
2844,36.0877,LinkedIn,Sr Software Eng Search Relevance
2847,25.0000,EMC,Principal Software Eng
2847,27.0822,Apple,Sr Data Eng
2853,22.0000,Academia Sinica,Research Assistant
2853,26.0027,National Taiwan University,Teaching Assistant
2854,24.0000,Oracle,Principal Member Tech Staff
2854,32.6712,eBay,Staff Software Eng
2855,30.0000,Intel,Intern
2855,31.4110,Intel,Linux Dev Eng
2855,34.4137,SAP,Sr Software Eng
2856,26.0000,Microsoft,Research
2856,32.1753,Microsoft Research Asia,Lead Research
2858,24.0000,IBM,Architect
2858,30.6685,Oracle,Sr Consult
2860,25.0000,Yahoo,Principal Eng
2860,25.1671,Yahoo,Sr Manage
2860,26.5041,Google,Software Eng
2862,29.0000,Amazon,Sr Eng Manage AWS EBS
2862,30.1699,HewlettP,Director Eng Operation Orchestration Network Automation
2862,31.5041,HewlettP,Director Eng HP Cloud Service
2865,30.0000,Apple,Product Manage Imaging Division
2865,33.6685,Apple,Account Executive
2865,36.2575,HewlettP,fering Manage Market Segment Manage Personal System Group
2865,37.4247,HewlettP,Manage Sale Dev Personal System Group
2868,26.0000,Amazon,Director Data Mining Personalization
2868,27.7507,Microsoft,General Manage
2868,33.0877,Microsoft,Partner Architect
2868,36.5041,Microsoft,Distinguished Eng General Manage Analysis Experimentation
2869,31.0000,HewlettP,Summer Research Intern
2869,32.0000,HewlettP,Summer research Intern
2869,34.6740,Google,Software Eng
2872,28.0000,LinkedIn,Software Eng
2872,29.9233,LinkedIn,Sr Software Eng
2872,30.5041,Uber,Software Eng
2874,24.0000,StanfoResearch Dev University,Research Assistant
2874,25.5014,Salesforce,Research Science
2875,30.0000,National Taiwan University,Assistant Professor
2875,32.9178,Amazon,Software Dev Eng
2877,24.0000,TIBCO Software,Software Dev Intern
2877,25.0822,IBM,Software Eng
2879,31.0000,University Illinois UrbanaChampaign,Visiting PhD Student
2879,33.0027,University Illinois UrbanaChampaign,Visiting Research Scholar
2879,33.7562,IBM,Research Dev Intern
2880,30.0000,Microsoft,Group Program Manage Lead Program Manage
2880,35.6712,Amazon,Sr Manage Product Manage
2881,31.0000,Microsoft,Software Dev Engn Test
2881,32.9178,Microsoft,Software Dev Eng
2881,33.8356,Microsoft,Software Dev Eng
2881,35.8384,Microsoft,Sr Software Dev Eng
2881,37.5863,Microsoft,Sr Tech Lead
2881,38.1726,LinkedIn,Staff Software Eng
2881,38.7534,LinkedIn,Software Eng Manage
2882,24.0000,IBM,Research
2882,26.1671,PayPal,Sr UI Eng
2882,28.8356,PayPal,Staff Software Eng Tech Lead
2883,26.0000,Yahoo,Tech Lead Sr Software Eng Search Ad Science
2883,31.5836,Microsoft,Tech Lead Sr Software Eng Ad
2883,36.1671,Uber,Eng Manage
2884,29.0000,University Illinois UrbanaChampaign,Research Assistant
2884,29.7479,Google,Software Eng Intern
2886,31.0000,Intel,System Software Dev Intern
2886,31.3370,NetApp,Member Tech Staff
2894,22.0000,IBM,Staff Software Eng
2894,25.0027,IBM,Advisory Software Eng
2894,28.0877,IBM,Sr Software Eng
2894,29.0055,Google,Sr Software Eng
2894,33.4274,Google,Staff Software Eng
2896,25.0000,Microsoft,Principal Software Dev
2896,37.8411,Twitter,Staff Software Eng
2898,24.0000,HewlettP,Software Design 
2898,27.4192,IBM,Staff Software Eng
2899,31.0000,Microsoft,Software Eng
2899,33.1699,Microsoft,Software Eng
2899,35.0027,Microsoft,Software Eng
2899,35.7534,Microsoft,Software Eng
2899,37.0027,Tencent,Sr Eng
2900,22.0000,Yahoo,Sr Manage Lead Design User Experience Search
2900,25.9205,Microsoft,Sr Lead User Experience Design
2902,22.0000,IBM,Software Eng Intern
2902,22.9205,Microsoft,Program Manage Intern
2902,23.7534,Microsoft,Program Manage
2902,24.3397,Microsoft,Program Manage
2904,29.0000,Microsoft,Sr Dev Lead
2904,36.5863,Alibaba,Director Architect
2906,26.0000,Microsoft,Sr Dev Manage Infrastructure
2906,28.0822,eBay,Sr Manage Search Backend
2906,28.9178,eBay,Sr Manage Hadoop Eng eBay Marketplaces
2906,29.9178,Microsoft,Principal Software Dev Eng
2906,30.4219,Microsoft,Principal Software Eng Manage Cosmos Distributed Table Infrastructure
2906,31.4219,Microsoft,Principal Software Eng Manage Web Index Generation Platform
2906,32.5890,LinkedIn,Sr Eng Manage Data Infrastructure
2909,26.0000,Microsoft,Software Dev Engn Test
2909,30.3315,Alibaba,Sr Software Dev Eng
2910,30.0000,Zynga,Sr Software Dev Eng
2910,31.4986,Baidu,Sr Software Eng
2911,22.0000,SAP,Dev Specialist
2911,25.0000,Microsoft,Software Dev Eng
2912,22.0000,Microsoft,Software Design Eng Test
2912,25.8356,Adobe,Summer Intern
2918,31.0000,HewlettP,System Architect
2918,32.0000,Microsoft,Tech Solution Specialist
2919,28.0000,Informix,Sr Program
2919,31.6740,Informix,architect chief architect
2919,40.1753,IBM,distinguished Eng
2919,42.6795,IBM,Distinguished Eng
2919,45.2630,IBM,Chief Architect Distinguished Eng Enterprise Content Manage
2924,31.0000,Yahoo,Sr Science
2924,32.2521,Yahoo,Director Applied Science Yahoo Lab
2924,37.5863,Google,Staff Software Eng
2928,24.0000,University Washington,Research Assistant
2928,29.4986,Amazon,Research Science
2929,31.0000,Microsoft,Software Design Eng
2929,36.2548,Microsoft,Sr Software Dev Eng Lead
2929,37.1699,Microsoft,Principal Software Eng Tech Lead
2929,42.6767,Uber,Software Eng
2930,29.0000,IBM,Staff Software Eng
2930,33.1726,Microsoft,Software Dev Eng
2930,34.4219,VMware,Sr Member Tech Staff
2936,26.0000,Carnegie Mellon University,Research Assistant
2936,28.0877,IBM,NLP Algorithm Eng Watson Core
2936,30.0027,IBM,Advisory Software Eng Watson
2937,22.0000,Microsoft,Software Dev Engn Test 
2937,26.0027,Microsoft,Software Dev Eng
2937,27.2548,Google,Staff Software Eng
2939,25.0000,Amazon,Software Dev Eng Science
2939,28.0877,eBay,Applied Research
2940,22.0000,Oracle,Applied Architect
2940,25.2548,eBay,Staff Software Eng
2941,22.0000,Microsoft,Principal Data Science
2941,26.0027,Infosys,Head Data Science
2942,28.0000,Sybase,Sale Consult
2942,28.8356,Oracle,Sr Sale Consult
2942,31.7507,Huawei,Sr Architect
2944,31.0000,Carnegie Mellon University,Research Assistant
2944,37.0055,Georgia Institute Tech,Assistant Professor
2946,29.0000,Carnegie Mellon University,Server Cluster Administrator
2946,29.6658,Microsoft,Software Eng Intern
2947,22.0000,Symantec,Sr Software Eng
2947,24.7562,IBM,Software Eng
2948,30.0000,Carnegie Mellon University,Master's Student
2948,31.7479,Apple,Software Eng Natural Language Processing
2952,22.0000,salesforcecom,Sr Member Big Data Team
2952,23.9151,Salesforce,Lead Big Data Eng
2952,25.4164,Apple,Software Eng
2954,30.0000,San Jose State University,Graduate Student
2954,31.8329,HewlettP,Software Eng
2956,25.0000,StanfoResearch Dev University,Graduate Teaching Assistant
2956,26.0849,Amazon,Software Dev Eng
2956,29.1699,Microsoft,Program Manage
2957,31.0000,HewlettP,System Software Eng
2957,33.1726,StanfoResearch Dev University,Graduate Student
2957,35.0027,Microsoft,Program Manage 
2958,28.0000,Zynga,Sr Data Analyst Data Analyst
2958,30.0849,Zynga,Lead Analyst
2958,31.3370,LinkedIn,Sr Data Science
2958,31.5836,Uber,Data Science Manage
2959,26.0000,NEC Laboratories America,Research Staff Member
2959,29.0849,NEC Laboratories America,Department Head Department Media Analyst
2959,31.5863,Baidu,Director Multimedia Department
2959,32.8356,Baidu,Director Head Institute Deep Learning
2962,26.0000,salesforcecom,Software Intern
2962,26.3315,salesforcecom,Associate Member Tech Staff
2962,27.2493,salesforcecom,Member Tech Staff
2962,28.6685,Salesforce,Sr Member Tech Staff
2963,25.0000,Google,Eng Practicum Intern
2963,25.9178,Amazon,Software Dev Eng Intern
2963,27.0027,Microsoft,Software Dev Eng Intern
2963,28.0849,Microsoft,Software Eng
2963,29.5890,Google,Software Eng
2967,26.0000,IBM,Staff Software Eng
2967,30.7562,Huawei,System Eng
2969,26.0000,Autodesk,Software Eng
2969,30.0027,Baidu,Sr Principal Software Eng
2969,33.4247,Baidu,Sr Project Manage
2970,28.0000,NEC Laboratories America,Research
2970,30.4219,Google,Software Eng
2971,22.0000,PayPal,Software Eng
2971,24.7507,eBay,Software Eng
2971,26.3397,Apple,Sr Software Eng
2973,26.0000,Microsoft,compute Graphics Imaging Research Intern
2973,28.0000,Microsoft,Program Manage for Microsoft Expression Tool
2973,29.2548,Microsoft,Program Manage Rich Media Lab
2973,30.0027,Microsoft,Sr Program Manage Future Social Experiences Lab
2973,31.0027,Microsoft,Sr Program Manage for Photosynth for iOS
2973,32.2548,Microsoft,Sr Lead Program Manage for Windows Phone Camera
2973,34.0877,Amazon,Sr Tech Program Manage for Product Imaging Tech
2973,36.3397,Amazon,Principal Tech Program Manage for Imaging Research
2974,31.0000,Amazon,Data Science
2974,33.5863,Amazon,Research Science
2974,34.0027,Microsoft,Sr Data Science 
2975,28.0000,Tata Consultancy Service,IT Analyst
2975,30.7507,Oracle,Sr Applied Eng
2979,31.0000,University WisconsinMadison,Software Eng
2979,31.5808,University WisconsinMadison,Research Assistant
2979,35.0795,Facebook,Research Science
2980,24.0000,Amazon,Software Eng
2980,25.4219,Microsoft,Software Eng
2980,27.2548,LinkedIn,Sr Software Eng
2983,25.0000,Microsoft Research Asia,Assistant Research
2983,33.2548,Google,Staff Software Eng Tech Lead Manage
2984,30.0000,Microsoft,Sr Dev Lead
2984,33.5863,Zynga,Director Eng
2985,30.0000,National Taiwan University,Research Assistant
2985,30.6685,University Washington,Research Assistant
2985,35.5014,Microsoft,Software Dev Eng
2987,31.0000,IBM,Research Staff Member
2987,33.7507,IBM,Manage Starburst
2987,38.3397,IBM,Sr Manage Exploratory Database System
2987,41.7562,University WisconsinMadison,Visiting Professor
2987,42.8384,IBM,Manage Information Integration Research
2991,24.0000,IBM,Intern
2991,26.0849,Microsoft,Intern
2991,26.7507,Microsoft,Software Dev Eng
2991,32.0055,Yahoo,Software Dev Eng
2992,25.0000,Motorola,Sr Software Eng Science
2992,27.0000,Amazon,Software Dev Eng
2992,29.5836,Amazon,Software Dev Manage
2992,33.4192,Microsoft,Sr Software Dev Eng
2993,29.0000,Microsoft Research,Sr Research
2993,31.7507,Microsoft Research,Principal Research
2993,33.0849,Microsoft,Research Manage Principal Research
2994,31.0000,Qualcomm,Vice President Head Qualcomm Ventures Qualcomm Research Business Dev
2994,34.8356,Qualcomm,Sr Vice President Head Qualcomm Ventures Qualcomm Research Business Dev
2994,38.0027,Microsoft,Corporate Vice President Microsoft Ventures
2995,26.0000,Carnegie Mellon University,Master Student
2995,27.5041,LinkedIn,Software Eng
2996,28.0000,Microsoft,Sr Program Manage
2996,30.8384,Microsoft Research Asia,Director Eng
2998,29.0000,HewlettP,Software Eng Intern Research Dev
2998,29.6630,IBM,Software Eng
2998,32.6658,IBM,Software Eng Dev Lead
2999,30.0000,eBay,Principal Software Eng Kernel System
2999,34.6685,eBay,Manage Kernel System Dev
2999,36.3370,eBay,Member Tech Staff Applied Platform
2999,38.0904,eBay,Sr Member Tech Staff Cloud compute
2999,39.0904,PayPal,Sr Member Tech Staff
2999,40.9260,eBay,Principal Member Tech Staff
3000,30.0000,VMware,Sr Manage Research Dev
3000,31.8356,Google,Sr Eng Manage Lead
3001,26.0000,Intel,Intern
3001,27.5890,Yahoo,Intern
3001,28.0877,Yahoo,Sr Software Eng
3001,30.8384,Yahoo,Tech Lead
3001,32.3425,Yahoo,Tech Yahoo Software Dev Eng
3002,29.0000,Microsoft Research Asia,Research Intern
3002,30.8329,Google,Research Software Intern
3003,30.0000,Google,Software Eng Intern
